nhgf_id,DA_SQKM,MAXDI_EROM,Dam_Index,TOT_ELEV_MEAN,TOT_ELEV_MAX,TOT_STREAM_SLOPE,TOT_MAXP6190,TOT_MAXWD6190,TOT_MINWD6190,TOT_RH,TOT_AET,TOT_CWD,TOT_BFI,TOT_CONTACT,TOT_IEOF,TOT_RECHG,TOT_SATOF,TOT_TWI,TOT_EWT,TOT_RF7100,TOT_MIRAD_2012,TOT_FRESHWATER_WD,TOT_STREAMRIVER,TOT_ARTIFICIAL,TOT_CONNECTOR,TOT_STRM_DENS,TOT_TOTAL_ROAD_DENS,TOT_HGA,TOT_HGB,TOT_HGC,TOT_HGD,TOT_SILTAVE,TOT_CLAYAVE,TOT_SANDAVE,TOT_KFACT,TOT_KFACT_UP,TOT_NO10AVE,TOT_NO200AVE,TOT_OM,TOT_ROCKDEP,TOT_BDAVE,TOT_WTDEP,TOT_SRL25AG,TOT_NLCD19_31,TOT_NLCD19_41,TOT_NLCD19_43,TOT_NLCD19_71,TOT_NLCD19_81,TOT_NLCD19_FOREST,TOT_NLCD19_WETLAND
43817,205996.94,388.66,0.17,2225.32,4359.49,0.0175,49.74,7.97,4.38,52.89,235.19,1.6,59.78,135.41,2.48,71.19,0.35,11.54,-52.14,15.64,1.89,10.69,92.56,2.81,0.19,0.7,0.8,6.45,37.28,20.96,36.58,38.18,20.33,41.49,0.32,0.23,75.15,44.18,0.61,41.34,1.37,5.89,13.79,3.15,8.27,0.92,4.28,1.22,31.42,1.54
43818,26.99,22.35,0.03,3037.43,3303.85,0.041192,96.79,10.72,6.53,52.53,302.18,1.66,63.92,33.91,7.85,145.35,0,9.36,-46.7,46.99,0,14.35,97.69,2.31,0,0.68,0.51,0,19.65,75.22,4.49,40.17,32.7,27.13,0.32,0.22,73.71,53.81,1.25,49.76,1.3,5.75,0,0.07,11.36,12.89,4.09,0,68.12,0.2
43819,250.67,22.64,0.02,2751.24,3398.18,0.031446,72.65,9.27,5.33,49.2,247.86,1.65,63.09,37.77,6.22,100.32,0,9.86,-43.91,30.54,0,13.26,98.9,1.1,0,0.54,0.91,4.24,21.43,53.94,19.78,42.33,29.55,28.12,0.32,0.23,74.14,52.89,1.13,45.84,1.32,5.86,0,0.3,14.01,7.17,2.05,0,48.47,0.1
43820,63.52,0,0,2514.89,2814.7,0.025915,47.89,7.69,4.01,48.06,201.96,1.62,63.67,8.51,1.15,39.85,0,10.07,-107,15.85,0,15.38,100,0,0,0.41,1.82,22.51,34.19,16.37,26.54,41.65,19.6,38.75,0.27,0.21,78.58,48.19,1.26,45.87,1.39,6,0,0.01,22.32,0.36,0.08,0,47.33,0
43821,56.9,0,0,1867.79,2187.78,0.004795,28.87,6,3.09,51.8,47.83,1.62,56.05,44.77,0,12,0,11.16,-27.53,6.58,0,4.82,100,0,0,0.62,0.62,0,29.33,26.83,42.51,40.16,12.79,47.05,0.29,0.25,81.7,42.96,0.28,24.53,1.35,6,1.01,11.6,0,0,11.02,0,0.34,0
43822,421.95,34.03,0.01,2456.31,3398.18,0.019368,56.54,8.04,4.53,49.15,205.6,1.61,62.01,163.6,8.6,68.82,0,10.4,-50.81,21.5,2.2,9.83,99.25,0.52,0.23,0.66,0.94,2.72,34.64,40.91,21.54,46.04,28.29,25.67,0.35,0.29,80.66,60.49,0.88,44.91,1.3,5.92,4.4,3.34,8.33,4.26,1.59,0.92,32.77,0.13
43823,938.18,148.77,0.01,2416.48,3516.25,0.016332,51.81,7.78,4.31,48.85,210.13,1.61,62.9,96.38,3.29,44.33,0,10.27,-67.19,18.48,1.69,12.95,99.55,0.4,0.04,0.58,0.96,7.23,38.7,27.84,26.58,43.86,24.47,31.67,0.32,0.24,80.52,55.2,0.96,46.95,1.34,5.74,6.64,1.58,10.61,2.78,1.04,0.58,37.47,0.05
43824,267.87,0,0,1890.15,2406.18,0.00598,29.32,6.01,3.23,50.93,94.44,1.61,55.93,66.33,0.92,11.9,0,11.21,-38.74,6.66,0,4.82,100,0,0,0.76,0.81,0,37.3,16.09,45.56,37.68,13.34,48.98,0.29,0.24,81.51,41.29,0.31,29.57,1.38,6,0.61,10.95,0,0,7.43,0,1.15,0
43825,1159.68,54.02,0.01,2315.26,3516.25,0.01358,47.55,7.45,4.09,49.04,191.14,1.61,62.1,162.58,4.39,39.07,0,10.47,-64.66,16.23,2.14,11.4,99.61,0.3,0.09,0.63,0.97,5.85,41.7,27.27,25.42,45.12,24.49,30.39,0.33,0.27,82.57,57.97,0.86,45.91,1.33,5.79,5.72,3.68,8.58,2.25,1.4,0.8,30.94,0.08
43826,110.5,15.66,0.01,2694.05,3516.25,0.021788,67.67,8.65,4.1,47.29,302.2,1.62,64.44,36.3,0,26.43,0,10.11,-57.42,25.37,0,15.38,98.71,1.29,0,0.52,1.15,11.43,34.31,40.47,13.76,44.25,25.97,29.78,0.28,0.19,75.64,52.97,1.41,48.04,1.35,6,0,0.03,21.84,5.17,0.07,0,60.31,0.04
43827,117.83,0,0,1971.41,2556.45,0.006508,31.72,6.53,3.68,49.66,102.31,1.61,60.99,318.71,0.04,12.12,0,10.65,-57.71,7.23,0,9.96,100,0,0,0.6,0.54,0,58.6,20.75,20.79,48.24,26.61,25.16,0.36,0.32,88.4,66.81,0.47,45.84,1.28,6,0.17,6.26,0,0,0.28,0,21.31,0
43828,1529.1,49.24,0.01,2215.21,3516.25,0.011272,43.2,7.11,3.9,49.49,168.51,1.61,60.61,138.91,3.49,32.53,0,10.62,-58.18,13.93,1.63,9.81,99.72,0.21,0.06,0.68,0.91,4.44,40.07,23.64,31.84,43.17,21.81,35.02,0.32,0.26,82.11,53.72,0.73,41.82,1.34,5.84,5.58,5.23,6.51,1.71,2.45,0.6,23.82,0.05
43829,338.66,0,0,1852.01,2556.45,0.004906,28.98,6.21,3.27,50.63,84.67,1.61,60.4,221.35,0.09,13.02,0,10.88,-43.99,6.52,0,6.87,100,0,0,0.7,0.48,0,45.92,25.99,27.46,47,22.24,30.76,0.35,0.31,85.25,60.37,0.41,36.64,1.28,6,0.17,10.63,0,0,2.14,0,7.94,0
43830,233.74,2.64,0,2269.81,3484.25,0.011978,45.23,7.39,3.79,47.81,174.49,1.62,64.67,75.21,0,18.5,0,10.63,-54.94,12.9,0,13.79,99.76,0.24,0,0.65,0.68,0.25,43.51,34.72,21.12,42.96,23.83,33.2,0.32,0.24,80.2,53.65,0.71,40.77,1.32,6,0,3.36,3.11,1.62,1.18,0,30.02,0.01
43831,28.77,13.61,0.01,2530.13,3219.14,0.015678,54.11,7.8,4,45.98,156.82,1.61,65.02,55.51,0,29.39,0,9.46,-74.1,16.63,0,15.38,97.47,2.53,0,0.51,0.76,0,64.37,30.21,5.28,41.33,25.44,33.23,0.35,0.23,75.08,50.21,0.9,49.28,1.35,6,0,0.05,3.9,0.67,0,0,40.47,0.06
43832,271.21,35.16,0.02,2720.14,3398.18,0.030107,70.65,9.1,5.25,49.06,244.36,1.65,63.09,37,6.02,96.13,0,9.84,-45.04,29.3,0,12.62,98.84,1,0.16,0.55,0.87,4.21,22.9,51.14,21.4,42.27,28.94,28.79,0.32,0.23,74.39,52.56,1.08,45.6,1.33,5.87,0,0.39,12.96,6.63,1.9,0,47.91,0.09
43833,595.51,131.53,0.01,2478.88,3398.18,0.018969,54.59,7.98,4.51,48.99,212.59,1.61,62.69,90.29,4.97,59.62,0,10.22,-63.77,20.23,2.16,12.43,99.49,0.44,0.07,0.57,0.9,7.4,34.19,31.25,27.33,43.61,24.99,31.4,0.32,0.25,79.09,54.37,0.95,45.57,1.34,5.81,6.16,1.25,11.21,3.37,1.55,0.76,37.33,0.06
43834,324.5,14.18,0,2332.6,3516.25,0.01239,48.06,7.5,4.01,48.5,213.17,1.61,63.56,99.79,0.4,18.07,0,10.36,-72.76,15.98,0.91,14.37,99.63,0.37,0,0.6,1.08,7.31,46.45,21.75,25.26,44.19,23.42,32.39,0.3,0.23,83.01,56.45,0.99,49.72,1.35,5.59,8,1.79,10.1,1.86,0.09,0.28,39.77,0.02
43835,2206.06,49.51,0.01,2097.83,3516.25,0.009625,38.82,6.81,3.68,49.95,155.66,1.6,59.91,137,2.43,26.38,0,10.62,-54.35,11.7,1.13,8.59,99.8,0.15,0.05,0.66,0.78,3.09,39.35,20.37,37.03,42.5,20.73,36.77,0.32,0.25,81.51,52.11,0.63,38.93,1.34,5.89,5.48,6.39,4.51,1.18,2.23,0.42,17.94,0.04
43836,877.13,1.49,0,1952.51,3484.25,0.008308,34.55,6.93,3.28,49.71,108.31,1.6,63.74,64.51,0,15.4,0,10.82,-39.21,8.48,0,7.95,99.34,0.06,0.04,0.68,0.46,3.13,31.14,19.65,45.36,39.96,18.89,41.15,0.32,0.26,81.05,47.57,0.56,30.98,1.35,6,38.16,11.55,1.08,0.57,2.44,0.01,13.28,0.01
43837,758.57,1.57,0,1997.43,3484.25,0.007864,35.73,7.05,3.32,49.39,115.49,1.6,63.95,61.1,0,15.73,0,10.88,-39.93,8.94,0,8.56,99.27,0.07,0.01,0.68,0.51,2.59,32.48,22.62,41.56,40.59,18.99,40.42,0.32,0.27,81.57,48.4,0.56,31.7,1.34,6,36.69,10.95,1.25,0.65,2.56,0.01,15.32,0
43838,3987.05,27.07,0,1959.65,3516.25,0.008414,34.75,6.56,3.45,50.33,126.67,1.57,58.49,106.13,1.35,20.35,0,10.89,-46.85,9.63,0.62,7.51,99.72,0.11,0.04,0.62,0.66,3.84,35.12,15.7,45.19,40.31,19.68,40.01,0.31,0.24,82.87,49.89,0.57,35.08,1.35,5.94,10.08,11.23,2.74,0.78,2.02,0.23,13.01,0.1
43839,64.7,0,0,3104.13,3542.99,0.019756,125.86,11.97,5.21,50.19,348.25,1.61,65.93,26.92,0.31,37.55,0,9.84,-30.45,56.76,0,15.38,100,0,0,0.37,0.73,11.89,43.93,34.83,9.08,52.8,23.01,24.19,0.33,0.22,55.18,41.86,1.47,42.2,1.37,6,5.39,0.1,13.12,11.64,1.45,0,60.87,0.24
43840,7.36,0,0,3109.89,3382.41,0.031496,114.28,11.51,5,48.41,314.58,1.61,69.4,55.89,0,35.55,0,8.43,-24.24,32.96,0,15.38,100,0,0,0.52,1.66,0,10.3,47.92,42.28,49.18,21.35,29.47,0.33,0.2,52.87,37.22,1.44,27.5,1.37,6,5.39,0,10.95,16.77,0.42,0,75.65,0
43841,72.56,0,0,3074.79,3542.99,0.018762,124.25,11.86,5.19,50.04,351.06,1.61,66.01,27.49,0.27,37.38,0,9.95,-34.6,56.1,0,15.38,94.89,5.11,0,0.35,0.74,10.88,46.36,32.56,9.74,51.84,22.84,25.32,0.32,0.22,55.26,41.28,1.42,43.16,1.37,6,5.39,0.09,13.14,12.39,1.3,0,61.94,0.67
43842,78.36,0,0,2936.83,3503.43,0.010818,113.48,11.17,5.19,48.09,339.25,1.61,68,57.4,0,35.65,0,11.17,-40.3,46.11,0,15.38,48.78,51.22,0,0.27,1.04,0,50.22,24.55,23.77,42.44,21.53,36.04,0.33,0.16,55.32,35.3,1.04,45.25,1.37,6,5.39,0.03,11.04,10.09,0.62,0,62,2.9
43843,59.35,0,0,2953.47,3503.43,0.014781,114.21,11.23,5.17,47.98,331.03,1.61,68.29,58.34,0,35.73,0,11.11,-39.4,43.83,0,15.38,45.08,54.92,0,0.26,1.13,0,45.98,28.34,23.45,43.15,21.78,35.07,0.33,0.17,55.21,35.77,1.09,43.78,1.37,6,5.39,0.03,12.39,9.89,0.74,0,59.21,2.15
43844,589.45,122.26,0.1,2804.31,3542.99,0.026697,84.04,9.53,4.56,47.08,249.1,1.61,67.15,54.7,0.03,34.67,0,10.48,-33.32,32.56,0.1,12.53,87.36,7.73,0,0.41,1.06,4.78,41.98,41.74,11.59,47.09,23.43,29.48,0.35,0.19,56.07,39.48,1.32,43.19,1.37,5.98,5.39,0.02,10.02,7.55,0.33,0.1,50.69,0.58
43845,1050.04,108.6,0.06,2657.27,3542.99,0.015978,69.55,8.98,4.31,47.09,196.16,1.62,69,82.74,0.02,29.63,0,10.69,-40.28,25.18,2.26,8.93,88.09,3.46,0.06,0.49,1.11,3.22,46.97,35.91,13.8,44.16,22.31,33.52,0.34,0.17,57.18,37.75,1.14,45.83,1.37,5.91,5.39,0.04,6.39,4.54,0.27,0.28,34.29,0.73
43846,451.91,0,0,2695.25,3073.34,0.004521,52.63,8.3,4,44.69,143.14,1.61,73.04,177.43,0.05,32.68,0,11.34,-65.44,19.61,0,3.99,97.45,0.04,0,0.69,0.8,0,70.92,23.27,5.69,40.24,22.67,37.09,0.29,0.16,63.7,40.11,0.75,58.01,1.36,6,5.39,0,2.89,1.12,0,0,6.58,0.02
43847,2367.29,130.03,0.03,2631.76,3542.99,0.011138,60.27,8.47,3.94,46.19,213.21,1.62,70.94,101.83,0.03,43.61,0,10.69,-49.97,21.2,2.21,5.86,91.95,1.58,0.02,0.53,1.07,1.64,52.3,31.52,14.44,42.37,22.43,35.2,0.31,0.18,61.93,39.93,0.85,49.88,1.37,5.91,10.46,0.48,4.02,4.2,0.96,0.56,34.42,0.59
43848,3063.97,187.17,0.03,2525.08,3542.99,0.010941,55.75,8.22,3.68,46.57,236.03,1.6,70.21,85.95,0.04,41,0,10.62,-50.52,18.77,1.77,5.23,93.7,1.18,0.02,0.56,0.94,2.86,44.87,27.25,25.32,41.19,21.52,37.29,0.3,0.19,66.1,40.72,0.79,45.51,1.37,5.93,21.53,1.43,3.66,3.55,0.88,0.46,34.02,0.51
43849,336.09,0,0,2758.89,3073.34,0.00461,54.59,8.38,4.05,44.22,161.12,1.6,73.2,183.92,0.07,38.14,0,11.16,-65.81,21.62,0,4.22,96.33,0.06,0,0.64,0.9,0,73.1,23.08,3.73,40.02,22.75,37.23,0.29,0.17,65.2,41.02,0.69,59.46,1.37,6,5.39,0,3.88,1.51,0,0,8.34,0.03
43850,28.76,0,0,2905.11,3073.34,0.004675,54.78,8.49,4,43.08,230.16,1.63,73,104.73,0.51,50.5,0,11.57,-78.75,24.84,0,1.92,89.51,0.49,0,0.82,1.14,0,70.92,24.08,5,36.29,20.71,42.99,0.25,0.23,63.91,36.42,0.4,57,1.39,6,5.39,0,9.23,5.8,0.02,0,30.91,0.08
43852,54.36,0,0,2494.79,3507.28,0.055862,62.13,7.67,3.67,50.7,232.64,1.58,53.95,15.31,0,24.86,0,9.37,-45.07,15.49,0,1.92,100,0,0,0.97,0.97,0,31.33,25.93,43.69,42.71,22.85,34.45,0.3,0.2,64.5,42.41,1.34,35.52,1.3,6,73.76,0.06,3.81,0.68,0.01,0,65.18,0
43853,1.91,0,0,2769.4,3291.7,0.062069,78.99,8.36,4,50.82,234.86,1.58,53.13,9,0,29.75,0,8.29,-54.6,16.87,0,1.92,100,0,0,1.52,1.04,0,23.76,52.34,29.36,44.47,26.96,28.57,0.32,0.21,65.03,46.88,1.62,43.65,1.27,6,73.76,0,8.88,0.57,0,0,85.36,0
43854,314.58,0,0,1949.84,3507.28,0.019486,37.8,6.82,3.15,49.96,183.96,1.6,54.92,35.97,0,14.51,0,10.55,-37.58,9.7,0,2.19,99.98,0,0.02,0.85,0.44,0.65,8.75,6.65,84.86,41.58,24.11,34.32,0.32,0.21,83.26,54.82,0.75,14.91,1.29,6,91.51,4.31,0.69,0.12,0.01,0.01,17.36,0.01
43855,5062.66,145.53,0.03,2222.6,3542.99,0.010416,45.86,7.53,3.43,47.95,210.34,1.57,65.46,78.95,0.08,31.14,0,10.8,-46.02,14.32,1.27,4.26,94.06,2.16,0.01,0.6,0.73,4.03,30.95,18.45,47.31,40.03,21.57,38.4,0.3,0.21,74.31,45.1,0.72,35.46,1.35,5.96,27.28,7.77,2.62,2.3,0.78,0.34,25.33,0.5
43856,4077.46,181.09,0.03,2340.49,3542.99,0.009368,49.41,7.86,3.51,47.28,227.74,1.6,68.11,76.62,0.1,35.41,0,10.68,-49.09,15.87,1.51,4.59,93.2,1.79,0.01,0.56,0.8,3.7,35.39,21.6,39.95,39.78,20.68,39.54,0.3,0.2,71.64,42.31,0.73,38.57,1.36,5.94,20.43,4.54,3.14,2.82,0.86,0.4,28.32,0.51
43857,515.75,0,0,1839.62,3507.28,0.01525,34.5,6.57,3.11,50.36,151.08,1.6,54.96,66.27,0,13.89,0,10.72,-32.26,8.67,0,2.56,99.97,0.01,0.01,0.87,0.3,1.85,7.31,5.63,86.08,42.51,26.47,31.02,0.33,0.22,84.85,58.82,0.71,17.12,1.28,6,83.28,17.56,0.53,0.09,0.05,0,14.27,0.01
43858,10124.14,105.07,0.02,2047.41,3542.99,0.009267,39.2,6.92,3.39,49.31,163.11,1.59,59.96,84.4,0.57,24.43,0,10.95,-53.13,11.6,0.89,5.44,96.17,1.84,0.02,0.6,0.69,7.77,33.91,15.74,44.35,38.7,19.72,41.58,0.3,0.23,79.65,45.86,0.63,37.36,1.36,5.95,18.4,8.87,2.39,1.46,1.24,0.26,18.02,0.35
43859,11187.78,176.46,0.01,2007.24,3542.99,0.009399,38.21,6.79,3.35,49.54,165.99,1.58,57.8,77.4,0.52,22.8,0,10.95,-59.37,11.2,0.8,5.17,95.41,2.77,0.02,0.6,0.66,11.59,33.02,14.35,45.69,37.43,18.73,43.84,0.3,0.24,81.1,44.58,0.61,38.4,1.36,5.96,16.86,8.54,2.17,1.32,1.18,0.24,16.9,0.35
43860,11221.98,175.88,0.01,2005.24,3542.99,0.009446,38.17,6.79,3.35,49.55,166.36,1.58,57.72,77.17,0.51,22.75,0,10.96,-59.34,11.18,0.8,5.16,95.26,2.92,0.02,0.6,0.66,11.86,32.92,14.31,45.82,37.36,18.69,43.95,0.3,0.24,81.16,44.51,0.61,38.46,1.36,5.96,16.86,8.55,2.16,1.32,1.18,0.24,16.85,0.36
43861,10680.14,185.92,0.02,2028.04,3542.99,0.00937,38.72,6.85,3.37,49.45,164.98,1.58,58.68,80.39,0.54,23.51,0,10.94,-56.59,11.41,0.84,5.32,95.72,2.39,0.02,0.6,0.67,9.48,33.53,14.92,45.06,38.08,19.17,42.75,0.3,0.23,80.46,45.25,0.62,37.77,1.36,5.96,17.48,8.67,2.27,1.38,1.2,0.25,17.38,0.36
44733,151.79,9.52,0,1810.52,2263.17,0.031845,74.85,7.61,2.01,44.46,359.9,1.66,48.65,118.01,0.24,10.09,0,10.94,-39.76,28.02,0,3.17,99.69,0.27,0.03,1.21,0.45,0,18.46,10.43,71.65,31.76,26.07,42.15,0.32,0.15,55.13,32.15,0.86,21.32,1.38,6,10.01,0.01,2.33,0.03,2.84,0.02,58.76,0.62
44734,26.46,0,0,1659.53,2153.57,0.063549,46.83,6,2,41.26,471.65,1.64,44.7,39.6,0,8.54,0,10.18,-34.73,21.63,0,0.76,100,0,0,1.37,0,0,14.36,2.87,82.52,30.47,25.07,44.45,0.33,0.1,51.82,28.79,0.93,16.93,1.39,6,29.41,0,0.01,0.1,0.18,0,67.53,0.03
44735,4.91,0,0,1738.84,2257.77,0.037246,54.45,6.1,2,39.41,140.49,1.64,46.62,77.08,0,9,0,11.14,-34.65,22.74,0,0.76,100,0,0,1.8,0.28,0.27,14.96,2.98,82.18,30.42,24.96,44.61,0.33,0.1,51.8,28.71,0.93,17.19,1.39,6,0,0,0,0,13.3,0,30.28,2.95
44736,281.99,0,0,1395.98,2317.38,0.030196,53.42,6.6,2,41.01,191.8,1.64,49.24,59,0,9.48,0,10.96,-53.46,19.28,0,0.91,99.97,0,0.03,1.29,0.36,2.23,9.13,4.25,84.58,33.51,16.88,49.62,0.35,0.11,44.65,22.79,0.5,27.07,1.4,5.99,16.68,0.01,0,0.03,8.14,0,18.07,0.07
44737,871.95,3.97,0,1486.73,2342.63,0.029012,59.24,6.93,2,44.69,224.56,1.64,52.24,49.76,0.04,10.48,0,10.5,-50.42,22.34,0,4.22,99.77,0.06,0.17,1.16,0.6,1.63,10.86,5.68,82.02,33.47,21.49,45.02,0.31,0.12,53.13,29.53,0.63,27.23,1.38,5.99,7.7,0.02,1.25,0.03,11.12,0.01,29.13,0.37
44738,1207.39,3.4,0,1446.73,2342.63,0.030676,57.67,6.85,2,43.73,210.51,1.65,51.6,50.8,0.03,10.23,0,10.63,-52.86,21.38,0,3.44,99.81,0.04,0.15,1.22,0.55,1.85,10.06,5.61,82.66,33.42,20.06,46.5,0.32,0.12,50.71,27.53,0.59,28.25,1.38,5.99,10.62,0.02,0.9,0.03,10.98,0.01,25.31,0.32
44739,87.61,0,0,1131.76,1663.73,0.031801,59.95,6.97,2,39.62,54.89,1.65,51.9,63.19,0,10,0,11.03,-136.39,17.19,0,0.88,100,0,0,1.42,0.25,4.81,2.58,6.68,86.51,39.66,11.85,48.54,0.35,0.12,39.23,19.96,0.15,37.33,1.36,5.97,0,0.02,0,0,25.21,0,0,0.02
44740,137.45,0,0,1357.8,2123.53,0.032976,52.24,6.38,2,36.88,81.39,1.65,49.05,91.31,0,9.5,0,11.34,-62.92,19.11,0,0.76,100,0,0,1.5,0.48,3.28,5.44,8.21,83.22,32.38,15.53,52.09,0.32,0.09,42.79,20.69,0.37,40.34,1.4,5.97,13.14,0.02,0,0,38.15,0,4.14,0
44741,261.46,0,0,1276.84,2123.53,0.034431,49.54,6.22,2,35.87,92.58,1.65,49.55,108.66,0,9.66,0,11.05,-86.3,17.82,0,0.76,99.56,0,0.44,1.44,0.54,4.06,4.62,7.74,84.02,33.66,14.09,52.27,0.33,0.1,40.54,19.41,0.28,40.35,1.4,5.97,13.14,0.01,0,0,30.83,0,2.2,0
44742,155.94,0,0,1255.37,2257.77,0.021315,54.52,6.68,2,37.6,65.04,1.65,50.08,59.69,0,9.78,0,11.96,-67.74,18.12,0,0.76,100,0,0,1.63,0.61,3.92,3.37,8.36,84.13,35.38,13.48,51.07,0.32,0.1,41.14,20.08,0.25,41.95,1.38,5.97,9.65,0,0,0,21.26,0,3.65,0.09
44743,307.73,0,0,1236.14,2123.53,0.030986,49.51,6.19,2,35.71,91.32,1.65,49.77,111.18,0,9.71,0,11.38,-83.26,17.45,0,0.76,99.63,0,0.37,1.47,0.55,4.09,3.98,8.39,83.97,33.65,13.75,52.63,0.32,0.1,40.67,19.3,0.26,42.33,1.4,5.97,13.14,0.01,0,0,38.3,0,1.87,0
44744,75.7,0,0,1080.77,1359.65,0.013372,58.47,6.99,2,38.12,111.03,1.65,51.99,30.55,0,10,0,11.33,-35.76,16.11,0,0.76,100,0,0,1.15,0.11,5.98,6.45,0.33,88.58,46.93,11.73,41.37,0.38,0.17,37.31,21.67,0.14,19.91,1.31,6,0,0,0,0,39.11,0,0,0
44745,21.8,0,0,1698.49,2123.53,0.028839,55.21,6.42,2,38.62,160.33,1.64,46.6,67.28,0,9,0,9.72,-41.35,22.73,0,0.76,100,0,0,1.32,0,0.81,12.84,4.1,82.24,30.79,22.78,46.41,0.33,0.1,49.59,26.77,0.8,22.38,1.39,5.99,5.56,0,0,0,35.21,0,9.52,0
44746,284.81,0,0,1391.37,2317.38,0.032268,53.42,6.61,2,41.01,190.54,1.64,49.28,59.02,0,9.48,0,10.95,-53.96,19.24,0,0.94,99.97,0,0.03,1.31,0.37,2.25,9.03,4.34,84.57,33.5,16.83,49.68,0.35,0.11,44.62,22.75,0.5,27.36,1.4,5.99,16.68,0.01,0,0.03,8.17,0,17.89,0.07
44747,103.08,0,0,1343.94,2257.77,0.027088,55.52,6.71,2,38.31,69.01,1.65,49.59,58.11,0,9.67,0,11.6,-68.82,19.06,0,0.76,100,0,0,1.6,0.59,3.6,4.17,8.37,83.67,34.14,14.33,51.47,0.32,0.1,41.93,20.39,0.3,41.53,1.39,5.97,9.65,0,0,0,10.95,0,5.52,0.14
44748,14.43,0,0,1450.11,2124.76,0.025251,50.68,6.64,2,45.82,295.12,1.65,55.47,168.71,0,11.64,0,9.63,-26.35,22.73,0,4.88,100,0,0,1.73,0.74,6,7.4,0,88.12,37.55,21.98,40.61,0.27,0.21,81.23,47.92,0.49,21.23,1.31,6,0,1.09,0,0,56.96,0,11.61,0
44749,511.72,4.66,0,1618.83,2276.94,0.033816,63.23,7.05,2,44.61,282.66,1.64,50.75,56.34,0.07,10.45,0,10.53,-42.7,24.39,0,3.94,99.84,0.09,0.07,1.07,0.59,0.57,14.12,5.94,79.67,31.86,23.69,44.44,0.32,0.12,51.86,28.95,0.79,22.51,1.39,6,8.17,0.01,2.13,0.05,6.76,0.02,43.51,0.43
44751,5470.53,7318.88,0.09,1737.85,3233.3,0.023643,55.65,6.92,2.16,50.8,385.86,1.67,70.86,64.69,0.95,48.97,0.02,10.49,-58.06,22.93,0.8,3.94,96.07,0.36,0.12,0.72,1.07,8.21,23.58,14.36,56.01,34.64,21.21,44.16,0.28,0.2,74.62,41.25,0.49,34.33,1.38,6,12.04,0.6,6.44,0.55,4.25,0.22,44,0.41
44752,9696.58,448.98,0.06,1649.87,3233.3,0.016955,49.16,6.51,2.05,50.27,288.8,1.67,70.77,93.1,0.62,33.65,0.02,11.05,-52.92,20.89,0.51,3.03,97.31,0.27,0.18,0.75,0.91,7.21,32.55,11.68,50.07,37.26,19.62,43.12,0.28,0.22,77.21,43.06,0.52,36.49,1.38,5.99,10,0.39,3.64,0.31,2.77,0.15,27.62,0.26
44753,9716.98,453.19,0.06,1648.11,3233.3,0.016937,49.11,6.51,2.05,50.26,288.72,1.66,70.75,93.07,0.62,33.6,0.02,11.06,-52.85,20.86,0.51,3.04,97.31,0.27,0.18,0.75,0.91,7.2,32.53,11.69,50.1,37.26,19.62,43.13,0.28,0.22,77.22,43.06,0.52,36.48,1.38,5.99,9.93,0.39,3.63,0.31,2.77,0.15,27.56,0.27
44754,177.29,0,0,1106.83,1820.08,0.018136,32.14,5.63,1.38,45.82,231.94,1.66,65.55,125.1,0.16,12.81,0,11.88,-53.72,12.5,0,1.93,99.86,0,0.14,1.04,0.77,2.12,28.86,15.99,53.88,39.25,17.6,43.13,0.33,0.21,88.83,50.36,0.49,29.97,1.29,5.95,0,0.52,0,0,5.56,0,2.6,0.02
44755,157.99,0,0,1327.39,2195.7,0.014044,49.7,6.55,2,45.47,178.1,1.64,55.47,59.25,0,10.84,0,10.63,-52.68,19.38,0,4.88,100,0,0,1.13,0.56,4.13,7.45,1.48,87.09,38.24,20.8,40.93,0.28,0.18,68.81,40.66,0.44,25.03,1.33,5.99,0,0.1,0,0,31.62,0,6.74,0
44756,10013.9,446.03,0.06,1631.11,3233.3,0.016902,48.66,6.49,2.03,50.14,286.33,1.66,70.58,93.55,0.6,32.97,0.02,11.08,-52.63,20.61,0.49,3.03,97.4,0.26,0.17,0.75,0.91,7.08,32.17,11.68,50.57,37.29,19.6,43.11,0.28,0.22,77.48,43.25,0.52,36.16,1.38,5.99,9.93,0.39,3.52,0.3,2.91,0.14,26.8,0.27
44757,71.02,0,0,1437.63,2247.41,0.041463,50.99,6,1.77,35.28,300.14,1.64,49.16,27.83,0,9.43,0,9.73,-47.87,21.49,0,0.76,99.26,0,0.74,1.15,0.19,4.57,2.72,5.33,87.96,41.73,12.22,46.05,0.35,0.13,39.85,21.44,0.16,32.26,1.35,5.98,0,0,0,0,5.47,0,8.23,0
44758,57.92,0,0,1164.91,1935.96,0.021395,47.6,6,1.33,35.2,207.1,1.64,51.39,13.82,0,9.8,0,10.57,-54.81,18.15,0,0.76,100,0,0,0.96,0.37,4.9,2.61,6.2,86.68,40.41,11.82,47.79,0.34,0.13,38.59,19.91,0.14,36.12,1.35,5.98,0,0,0,0,3.43,0,0.18,0
44759,56.63,0,0,1168.81,1935.96,0.021575,47.55,6,1.34,35.2,210.71,1.64,51.37,13.78,0,9.79,0,10.48,-55.87,18.18,0,0.76,100,0,0,0.93,0.36,4.92,2.66,6.09,86.76,40.56,11.82,47.65,0.34,0.13,38.54,19.94,0.14,35.75,1.35,5.98,0,0,0,0,2.86,0,0.19,0
